,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,18.0%,0.0%,15.0%,0.0%,28.0%,0.0%,20.3333%,0.0%,24.7143%,0.0%,5.3333%,0.0%
