,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.43,,0.1267,,0.195,,0.235,
CULTURE 1,0.21,,0.1267,,0.125,,0.085,
CULTURE 2,0.37,,0.1267,,0.175,,0.195,
