,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,24.55%,1.7787%,12.75%,0.861%,40.1%,1.9174%,25.8%,4.5571%,14.5295%,4.5571%,13.05%,1.232%
