,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.885,,0.0917,,0.445,,0.44,
CULTURE 1,0.7,,0.0917,,0.355,,0.345,
CULTURE 2,0.79,,0.0917,,0.4,,0.39,
