,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.495,,0.05,,0.22,,0.275,
CULTURE 1,0.42,,0.05,,0.2,,0.22,
CULTURE 2,0.495,,0.05,,0.33,,0.165,
