,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.725,,0.0567,,0.335,,0.39,
CULTURE 1,0.575,,0.0567,,0.125,,0.45,
CULTURE 2,0.565,,0.0567,,0.07,,0.495,
