,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.643,0.0183,0.159,0.0145,0.2865,0.0134,0.3565,0.0049
CULTURE 1,0.581,0.0251,0.159,0.0145,0.2815,0.0064,0.2995,0.0188
CULTURE 2,0.3735,0.0191,0.159,0.0145,0.1805,0.0126,0.193,0.0066
