,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.385,0.003,0.111,0.0018,0.238,0.0016,0.147,0.0015
CULTURE 1,0.26,0.0031,0.111,0.0018,0.203,0.0019,0.057,0.0013
CULTURE 2,0.468,0.0023,0.111,0.0018,0.2615,0.0011,0.2065,0.0012
