,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.586,0.0693,0.0112,0.0454,0.2815,0.0357,0.3045,0.0335
CULTURE 1,0.5795,0.0668,0.0112,0.0454,0.2625,0.039,0.317,0.0279
CULTURE 2,0.566,0.0839,0.0112,0.0454,0.28,0.0461,0.286,0.0378
