,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.27,,0.0883,,0.105,,0.165,
CULTURE 1,0.13,,0.0883,,0.075,,0.055,
CULTURE 2,0.255,,0.0883,,0.13,,0.125,
