,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,49.5%,1.1617%,46.3333%,1.2978%,47.8333%,0.1078%,47.8889%,2.5672%,1.5556%,0.4231%
