,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.75,,0.13,,0.405,,0.345,
CULTURE 1,0.515,,0.13,,0.215,,0.3,
CULTURE 2,0.67,,0.13,,0.355,,0.315,
