,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.43,,0.1033,,0.195,,0.235,
CULTURE 1,0.265,,0.1033,,0.15,,0.115,
CULTURE 2,0.41,,0.1033,,0.2,,0.21,
