,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.705,,0.085,,0.25,,0.455,
CULTURE 1,0.56,,0.085,,0.26,,0.3,
CULTURE 2,0.505,,0.085,,0.255,,0.25,
