,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8935,0.0053,0.1537,0.006,0.455,0.002,0.4385,0.0033
CULTURE 1,0.6405,0.0043,0.1537,0.006,0.3055,0.0011,0.335,0.0032
CULTURE 2,0.8485,0.0127,0.1537,0.006,0.429,0.0025,0.4195,0.0102
