,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6485,0.0355,0.053,0.0263,0.309,0.0196,0.3395,0.0159
CULTURE 1,0.5785,0.0392,0.053,0.0263,0.3065,0.0088,0.272,0.0304
CULTURE 2,0.6675,0.0433,0.053,0.0263,0.348,0.0157,0.3195,0.0276
