,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,0.225,0.0,0.285,0.0,0.385,0.0,0.2983,0.0,0.0733,0.0
