,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.462,0.0506,0.0107,0.0205,0.129,0.0182,0.333,0.0324
CULTURE 1,0.462,0.0321,0.0107,0.0205,0.097,0.0157,0.365,0.0164
CULTURE 2,0.494,0.0295,0.0107,0.0205,0.344,0.0144,0.15,0.0151
