,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.61,,0.04,,0.32,,0.29,
CULTURE 1,0.555,,0.04,,0.33,,0.225,
CULTURE 2,0.62,,0.04,,0.285,,0.335,
