,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,60.75%,3.9537%,59.15%,5.3487%,63.8%,3.2667%,61.2333%,12.5692%,2.0833%,2.4068%
