,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.658,0.0293,0.1338,0.0196,0.3625,0.0053,0.2955,0.024
CULTURE 1,0.467,0.0242,0.1338,0.0196,0.259,0.011,0.208,0.0131
CULTURE 2,0.6775,0.0295,0.1338,0.0196,0.3445,0.0086,0.333,0.021
