,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.27,,0.055,,0.135,,0.135,
CULTURE 1,0.3,,0.055,,0.19,,0.11,
CULTURE 2,0.405,,0.055,,0.275,,0.13,
