,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6635,0.0044,0.0598,0.0027,0.3375,0.0017,0.326,0.0027
CULTURE 1,0.6585,0.0023,0.0598,0.0027,0.411,0.0012,0.2475,0.0012
CULTURE 2,0.833,0.0038,0.0598,0.0027,0.4375,0.0011,0.3955,0.0027
