,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.827,0.0029,0.0875,0.0022,0.4295,0.001,0.3975,0.002
CULTURE 1,0.741,0.0015,0.0875,0.0022,0.4325,0.0005,0.3085,0.001
CULTURE 2,0.9175,0.0036,0.0875,0.0022,0.4935,0.0,0.424,0.0035
