,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5535,0.0104,0.1672,0.0068,0.235,0.0066,0.3185,0.0038
CULTURE 1,0.565,0.01,0.1672,0.0068,0.278,0.0057,0.287,0.0043
CULTURE 2,0.3085,0.0058,0.1672,0.0068,0.16,0.0038,0.1485,0.0021
