,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.716,0.0673,0.0117,0.0506,0.3845,0.0287,0.3315,0.0386
CULTURE 1,0.7015,0.0669,0.0117,0.0506,0.378,0.0326,0.3235,0.0344
CULTURE 2,0.722,0.0845,0.0117,0.0506,0.3975,0.0455,0.3245,0.039
