,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,71.6667%,0.4782%,67.0833%,1.5062%,72.4167%,0.877%,70.3889%,2.8614%,3.3056%,0.4517%
