,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,18.8333%,1.0635%,17.1667%,1.7916%,36.8333%,1.302%,24.2778%,4.157%,19.5758%,4.157%,7.1111%,0.7885%
