,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.89,,0.1417,,0.42,,0.47,
CULTURE 1,0.685,,0.1417,,0.335,,0.35,
CULTURE 2,0.575,,0.1417,,0.08,,0.495,
