,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,39.0%,0.1278%,16.6875%,0.0692%,44.1875%,0.1207%,33.2917%,0.3177%,16.6042%,0.0829%
