,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4185,0.0352,0.0147,0.0371,0.221,0.0167,0.1975,0.0185
CULTURE 1,0.431,0.0574,0.0147,0.0371,0.2475,0.0295,0.1835,0.0279
CULTURE 2,0.45,0.0539,0.0147,0.0371,0.2445,0.0281,0.2055,0.0259
