,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.735,,0.0533,,0.32,,0.415,
CULTURE 1,0.645,,0.0533,,0.385,,0.26,
CULTURE 2,0.61,,0.0533,,0.13,,0.48,
