,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.652,0.0138,0.0143,0.0098,0.3255,0.0075,0.3265,0.0063
CULTURE 1,0.6675,0.0205,0.0143,0.0098,0.362,0.0113,0.3055,0.0092
CULTURE 2,0.6795,0.0091,0.0143,0.0098,0.3615,0.0039,0.318,0.0052
