,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7295,0.0068,0.0875,0.0055,0.348,0.0045,0.3815,0.0023
CULTURE 1,0.641,0.0041,0.0875,0.0055,0.329,0.0017,0.312,0.0024
CULTURE 2,0.815,0.0097,0.0875,0.0055,0.4225,0.0031,0.3925,0.0066
