,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.245,,0.0717,,0.125,,0.12,
CULTURE 1,0.335,,0.0717,,0.19,,0.145,
CULTURE 2,0.37,,0.0717,,0.1,,0.27,
