,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.58,,0.0417,,0.445,,0.135,
CULTURE 1,0.515,,0.0417,,0.475,,0.04,
CULTURE 2,0.485,,0.0417,,0.39,,0.095,
