,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5055,0.0057,0.0528,0.0028,0.199,0.0021,0.3065,0.0037
CULTURE 1,0.4035,0.0044,0.0528,0.0028,0.231,0.0015,0.1725,0.0029
CULTURE 2,0.46,0.0026,0.0528,0.0028,0.2315,0.002,0.2285,0.0006
