,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.254,0.0064,0.0777,0.0089,0.1015,0.0028,0.1525,0.0036
CULTURE 1,0.176,0.0029,0.0777,0.0089,0.0925,0.0014,0.0835,0.0016
CULTURE 2,0.331,0.0204,0.0777,0.0089,0.1885,0.0151,0.1425,0.0053
