,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.351,0.014,0.0577,0.0103,0.1525,0.0102,0.1985,0.0037
CULTURE 1,0.3025,0.0075,0.0577,0.0103,0.1505,0.0028,0.152,0.0048
CULTURE 2,0.427,0.0169,0.0577,0.0103,0.2275,0.007,0.1995,0.0099
