,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,23.8182%,1.2554%,19.2273%,1.4083%,22.3182%,1.0801%,21.7879%,3.7438%,22.2459%,3.7438%,2.5606%,0.7785%
