,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.855,,0.1167,,0.435,,0.42,
CULTURE 1,0.615,,0.1167,,0.415,,0.2,
CULTURE 2,0.725,,0.1167,,0.315,,0.41,
