,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.466,0.0437,0.01,0.0258,0.22,0.0214,0.246,0.0224
CULTURE 1,0.466,0.0337,0.01,0.0258,0.2265,0.0197,0.2395,0.014
CULTURE 2,0.451,0.0446,0.01,0.0258,0.232,0.0207,0.219,0.0239
