,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.34,0.0006,0.0983,0.0002,0.1075,0.0003,0.2325,0.0003
CULTURE 1,0.245,0.0022,0.0983,0.0002,0.0875,0.0001,0.1575,0.0021
CULTURE 2,0.445,0.0,0.0983,0.0002,0.1925,0.0,0.2525,0.0
