,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.484,0.0404,0.0057,0.0561,0.0805,0.0165,0.4035,0.0239
CULTURE 1,0.4895,0.0979,0.0057,0.0561,0.225,0.0521,0.2645,0.0458
CULTURE 2,0.4955,0.0703,0.0057,0.0561,0.161,0.0302,0.3345,0.0401
