,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.755,,0.1133,,0.33,,0.425,
CULTURE 1,0.705,,0.1133,,0.265,,0.44,
CULTURE 2,0.56,,0.1133,,0.09,,0.47,
