31,69,72,28
63,37,81,19
13,87,29,71
57,43,88,12
19,81,31,69
37,63,72,28
54,46,67,33
17,83,65,35
38,62,92,8
34,66,42,58
20,80,76,24
21,79,57,43
27,73,52,48
