,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7325,0.0057,0.0993,0.0039,0.347,0.0027,0.3855,0.003
CULTURE 1,0.626,0.0034,0.0993,0.0039,0.3155,0.0022,0.3105,0.0012
CULTURE 2,0.8175,0.0061,0.0993,0.0039,0.426,0.0012,0.3915,0.005
