,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5465,0.0077,0.134,0.0044,0.2985,0.0035,0.248,0.0042
CULTURE 1,0.4585,0.0029,0.134,0.0044,0.205,0.0013,0.2535,0.0016
CULTURE 2,0.7725,0.0054,0.134,0.0044,0.357,0.0038,0.4155,0.0016
