--- LATEX FORMAT (Percentage) ---
Prec C0 & Prec C1 & Prec C2 & Rec C0 & Rec C1 & Rec C2 & Acc \\
58.1 \pm 1.8 & 95.4 \pm 1.7 & 86.3 \pm 4.5 & 97.2 \pm 1.7 & 53.2 \pm 4.5 & 66.3 \pm 1.9 & 72.2 \pm 2.0 \\

--- RAW METRICS ---
Metric,Mean,Std
Accuracy,72.22222222222223,2.035942466867632
Precision_C0,58.1379458066298,1.7582711596324767
Recall_C0,97.16666666666667,1.674979270186815
Precision_C1,95.44541993711148,1.731652696063134
Recall_C1,53.166666666666664,4.524623986832742
Precision_C2,86.31122897323456,4.549848619024573
Recall_C2,66.33333333333333,1.9293061504650375
