,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3265,0.0072,0.0833,0.005,0.1275,0.0037,0.199,0.0035
CULTURE 1,0.2855,0.0078,0.0833,0.005,0.151,0.0031,0.1345,0.0047
CULTURE 2,0.181,0.003,0.0833,0.005,0.0825,0.0008,0.0985,0.0022
