,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.49,,0.0317,,0.22,,0.27,
CULTURE 1,0.435,,0.0317,,0.06,,0.375,
CULTURE 2,0.475,,0.0317,,0.12,,0.355,
