,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4695,0.0518,0.0138,0.035,0.165,0.027,0.3045,0.0248
CULTURE 1,0.472,0.0531,0.0138,0.035,0.1625,0.0249,0.3095,0.0282
CULTURE 2,0.45,0.0403,0.0138,0.035,0.176,0.0244,0.274,0.0159
