,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.253,0.0032,0.0663,0.002,0.0915,0.0017,0.1615,0.0015
CULTURE 1,0.249,0.0027,0.0663,0.002,0.119,0.0008,0.13,0.0019
CULTURE 2,0.1515,0.0023,0.0663,0.002,0.0675,0.0013,0.084,0.001
