,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.72,,0.0783,,0.255,,0.465,
CULTURE 1,0.515,,0.0783,,0.23,,0.285,
CULTURE 2,0.545,,0.0783,,0.28,,0.265,
