,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.857,0.0012,0.296,0.0009,0.391,0.0008,0.466,0.0005
CULTURE 1,0.423,0.0033,0.296,0.0009,0.1945,0.0012,0.2285,0.0021
CULTURE 2,0.877,0.0013,0.296,0.0009,0.4305,0.0008,0.4465,0.0006
