,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7855,0.0269,0.0115,0.0149,0.315,0.0183,0.4705,0.0086
CULTURE 1,0.7975,0.0254,0.0115,0.0149,0.331,0.0177,0.4665,0.0077
CULTURE 2,0.808,0.0192,0.0115,0.0149,0.3335,0.0157,0.4745,0.0035
