,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,77.6667%,1.961%,50.8333%,0.218%,45.6667%,0.3936%,58.0556%,2.5727%,12.3889%,0.7264%
