,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4395,0.0112,0.0583,0.0097,0.171,0.0043,0.2685,0.0069
CULTURE 1,0.399,0.0051,0.0583,0.0097,0.204,0.0035,0.195,0.0016
CULTURE 2,0.5335,0.0179,0.0583,0.0097,0.2725,0.0072,0.261,0.0107
