,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,-1,-1,,-0.6667,-1,-1,-1,-1
CULTURE 1,-1,-1,,-0.6667,-1,-1,-1,-1
CULTURE 2,-1,-1,,-0.6667,-1,-1,-1,-1
