,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4905,0.0396,0.0182,0.0282,0.2445,0.0174,0.246,0.0223
CULTURE 1,0.458,0.045,0.0182,0.0282,0.225,0.0195,0.233,0.0255
CULTURE 2,0.447,0.028,0.0182,0.0282,0.217,0.0116,0.23,0.0164
