,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,42.15%,0.9588%,21.3%,0.1552%,56.25%,1.2911%,39.9%,2.405%,18.6%,0.7499%
