,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7935,0.0305,0.0187,0.0228,0.4345,0.0145,0.359,0.016
CULTURE 1,0.758,0.0445,0.0187,0.0228,0.421,0.02,0.337,0.0245
CULTURE 2,0.7785,0.0379,0.0187,0.0228,0.4285,0.0172,0.35,0.0206
