,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4695,0.0084,0.149,0.0062,0.1855,0.0056,0.284,0.0028
CULTURE 1,0.4375,0.0101,0.149,0.0062,0.237,0.0088,0.2005,0.0013
CULTURE 2,0.23,0.0032,0.149,0.0062,0.1195,0.002,0.1105,0.0012
