,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,17.0%,0.0%,33.5%,0.0%,25.5%,0.0%,25.3333%,0.0%,8.3333%,0.0%
